5|103|664|+|01|25|00000015000|V
5|103|10095|+|01|5|00000003500|V
5|103|75000950|+|01|4|00000004400|V
5|103|75006440|+|01|4|00000005800|V
5|103|75009328|+|01|1|00000003350|V
5|103|75010690|+|01|2|00000002400|V
5|103|75016845|+|01|8|00000011200|V
5|103|75017071|+|01|8|00000007200|V
5|103|75049737|+|01|2|00000010000|V
5|103|8400001313|+|01|3|00000012450|V
5|103|8400002181|+|01|1|00000004150|V
5|103|20800753050|+|01|1|00000007850|V
5|103|20800755719|+|01|1|00000006400|V
5|103|36600963247|+|01|1|00000003650|V
5|103|37000394969|+|01|4|00000016000|V
5|103|41388284316|+|01|2|00000029200|V
5|103|310119034347|+|01|2|00000011600|V
5|103|310158096740|+|01|1|00000008750|V
5|103|354312225010|+|01|2|00000004500|V
5|103|354312225133|+|01|1|00000003200|V
5|103|354312225140|+|01|5|00000009750|V
5|103|354312425403|+|01|1|00000002050|V
5|103|650240006623|+|01|4|00000019200|V
5|103|650240010453|+|01|1|00000004990|V
5|103|650240010712|+|01|1|00000005700|V
5|103|650240011351|+|01|1|00000006990|V
5|103|650240019999|+|01|1|00000008750|V
5|103|670079000807|+|01|1|00000006250|V
5|103|714706100604|+|01|1|00000002150|V
5|103|714706100901|+|01|1|00000015450|V
5|103|729513100464|+|01|1|00000003000|V
5|103|729513102857|+|01|12|00000023400|V
5|103|729513103984|+|01|2|00000002500|V
5|103|729513104059|+|01|1|00000001450|V
5|103|729513130027|+|01|1|00000000950|V
5|103|729513130041|+|01|1|00000001350|V
5|103|729513130065|+|01|2|00000003400|V
5|103|729513130171|+|01|1|00000003100|V
5|103|736085039603|+|01|1|00000006750|V
5|103|736085132069|+|01|4|00000021200|V
5|103|736085278507|+|01|1|00000005050|V
5|103|736085405422|+|01|1|00000007700|V
5|103|748499100176|+|01|1|00000031650|V
5|103|780083140540|+|01|2|00000017500|V
5|103|780083141578|+|01|6|00000015000|V
5|103|785118752637|+|01|2|00000007300|V
5|103|785118752866|+|01|1|00000003000|V
5|103|821998000069|+|01|1|00000004350|V
5|103|3499320004473|+|01|1|00000036900|V
5|103|4005808225958|+|01|3|00000012600|V
5|103|4005808802005|+|01|1|00000002450|V
5|103|4005808829675|+|01|2|00000009300|V
5|103|4005808837472|+|01|5|00000014000|V
5|103|4035710006628|+|01|1|00000021700|V
5|103|5900273001566|+|01|4|00000008800|V
5|103|7501001147563|+|01|1|00000001900|V
5|103|7501001157296|+|01|9|00000016650|V
5|103|7501001164003|+|01|1|00000003800|V
5|103|7501001170288|+|01|3|00000009450|V
5|103|7501001248062|+|01|3|00000011400|V
5|103|7501001353377|+|01|3|00000019800|V
5|103|7501008409527|+|01|1|00000007500|V
5|103|7501008409541|+|01|1|00000004900|V
5|103|7501008426944|+|01|1|00000009600|V
5|103|7501008427347|+|01|3|00000016350|V
5|103|7501008433553|+|01|1|00000004650|V
5|103|7501008433676|+|01|3|00000011100|V
5|103|7501008485057|+|01|4|00000020600|V
5|103|7501008486504|+|01|2|00000005000|V
5|103|7501008486559|+|01|2|00000010400|V
5|103|7501008491966|+|01|4|00000011800|V
5|103|7501008496701|+|01|1|00000002750|V
5|103|7501008497357|+|01|1|00000013300|V
5|103|7501009225003|+|01|2|00000009800|V
5|103|7501022103111|+|01|1|00000002450|V
5|103|7501022105191|+|01|2|00000002400|V
5|103|7501022105337|+|01|3|00000005100|V
5|103|7501033954085|+|01|1|00000005150|V
5|103|7501033954740|+|01|1|00000002500|V
5|103|7501033956140|+|01|1|00000005350|V
5|103|7501034635013|+|01|1|00000013200|V
5|103|7501034635044|+|01|1|00000013200|V
5|103|7501034650580|+|01|1|00000008750|V
5|103|7501035909007|+|01|1|00000003750|V
5|103|7501035911567|+|01|1|00000001500|V
5|103|7501035915121|+|01|2|00000003900|V
5|103|7501035916265|+|01|1|00000004800|V
5|103|7501037908084|+|01|2|00000016200|V
5|103|7501037908541|+|01|1|00000020400|V
5|103|7501037908572|+|01|1|00000023250|V
5|103|7501048620807|+|01|1|00000001000|V
5|103|7501050613460|+|01|3|00000017850|V
5|103|7501050617079|+|01|1|00000004050|V
5|103|7501050617697|+|01|1|00000005700|V
5|103|7501050624008|+|01|3|00000007200|V
5|103|7501050625395|+|01|3|00000008100|V
5|103|7501050630023|+|01|2|00000015600|V
5|103|7501054503095|+|01|1|00000003650|V
5|103|7501054530718|+|01|2|00000005400|V
5|103|7501061002802|+|01|1|00000003650|V
5|103|7501064560194|+|01|1|00000004150|V
5|103|7501065030405|+|01|1|00000001900|V
5|103|7501065041012|+|01|1|00000003450|V
5|103|7501065628121|+|01|2|00000002000|V
5|103|7501065628145|+|01|1|00000001500|V
5|103|7501070612320|+|01|1|00000013250|V
5|103|7501070612368|+|01|3|00000042150|V
5|103|7501070613044|+|01|2|00000024700|V
5|103|7501070903176|+|01|1|00000015900|V
5|103|7501072629012|+|01|1|00000001000|V
5|103|7501075714173|+|01|1|00000001900|V
5|103|7501075717020|+|01|1|00000003750|V
5|103|7501075717402|+|01|1|00000001900|V
5|103|7501080912052|+|01|1|00000006600|V
5|103|7501080912076|+|01|1|00000018100|V
5|103|7501080950146|+|01|1|00000005200|V
5|103|7501080952133|+|01|2|00000008200|V
5|103|7501086472017|+|01|1|00000002400|V
5|103|7501086472048|+|01|4|00000009600|V
5|103|7501086494262|+|01|1|00000002700|V
5|103|7501088509773|+|01|1|00000010600|V
5|103|7501088605857|+|01|2|00000031300|V
5|103|7501089804310|+|01|1|00000026000|V
5|103|7501089809490|+|01|2|00000019700|V
5|103|7501089809506|+|01|1|00000014000|V
5|103|7501092760016|+|01|1|00000027300|V
5|103|7501092772965|+|01|1|00000016200|V
5|103|7501092793045|+|01|1|00000015750|V
5|103|7501092793052|+|01|1|00000008600|V
5|103|7501094915353|+|01|1|00000008750|V
5|103|7501095451096|+|01|4|00000010200|V
5|103|7501095452116|+|01|1|00000003400|V
5|103|7501108761808|+|01|1|00000012500|V
5|103|7501108761860|+|01|1|00000013800|V
5|103|7501108766797|+|01|1|00000014550|V
5|103|7501108767527|+|01|2|00000013100|V
5|103|7501123013340|+|01|2|00000043100|V
5|103|7501124103378|+|01|1|00000022700|V
5|103|7501124810993|+|01|1|00000008950|V
5|103|7501124817947|+|01|1|00000003050|V
5|103|7501124817954|+|01|1|00000003650|V
5|103|7501125100116|+|01|1|00000001650|V
5|103|7501125104183|+|01|3|00000008100|V
5|103|7501125104268|+|01|3|00000007200|V
5|103|7501125104343|+|01|5|00000012000|V
5|103|7501125104411|+|01|2|00000004800|V
5|103|7501125104794|+|01|2|00000006300|V
5|103|7501125116810|+|01|5|00000009250|V
5|103|7501125118562|+|01|1|00000002400|V
5|103|7501125149221|+|01|2|00000005400|V
5|103|7501128113120|+|01|1|00000000250|V
5|103|7501128113137|+|01|1|00000000250|V
5|103|7501128119429|+|01|25|00000007500|V
5|103|7501165006386|+|01|1|00000031850|V
5|103|7501165007611|+|01|2|00000026200|V
5|103|7501168830100|+|01|1|00000018750|V
5|103|7501228300406|+|01|1|00000015000|V
5|103|7501249605634|+|01|1|00000008350|V
5|103|7501258205221|+|01|1|00000061250|V
5|103|7501277078332|+|01|1|00000002700|V
5|103|7501289513234|+|01|1|00000012550|V
5|103|7501298213019|+|01|1|00000004450|V
5|103|7501298217659|+|01|2|00000072600|V
5|103|7501299300275|+|01|1|00000011400|V
5|103|7501299303085|+|01|1|00000005700|V
5|103|7501299303306|+|01|1|00000012750|V
5|103|7501299304525|+|01|1|00000011650|V
5|103|7501299306475|+|01|1|00000007400|V
5|103|7501299307922|+|01|1|00000007850|V
5|103|7501300407016|+|01|1|00000009150|V
5|103|7501300407122|+|01|1|00000006650|V
5|103|7501314704149|+|01|1|00000004050|V
5|103|7501318608900|+|01|1|00000007500|V
5|103|7501318612655|+|01|2|00000014100|V
5|103|7501318620162|+|01|1|00000025600|V
5|103|7501318620223|+|01|1|00000021900|V
5|103|7501318634732|+|01|1|00000009450|V
5|103|7501318645295|+|01|1|00000014200|V
5|103|7501318697409|+|01|1|00000014350|V
5|103|7501349018273|+|01|1|00000017500|V
5|103|7501349023369|+|01|5|00000031250|V
5|103|7501349027794|+|01|1|00000009100|V
5|103|7501349027800|+|01|2|00000002500|V
5|103|7501349029668|+|01|1|00000003150|V
5|103|7501380704005|+|01|2|00000001800|V
5|103|7501380788319|+|01|3|00000007500|V
5|103|7501384504922|+|01|1|00000004250|V
5|103|7501385491085|+|01|1|00000021150|V
5|103|7501390911011|+|01|1|00000018100|V
5|103|7501417001749|+|01|2|00000011000|V
5|103|7501493888760|+|01|4|00000012400|V
5|103|7501507520686|+|01|2|00000005000|V
5|103|7501507521829|+|01|1|00000003900|V
5|103|7501537102845|+|01|3|00000013200|V
5|103|7501563370614|+|01|2|00000003800|V
5|103|7501563381771|+|01|1|00000004650|V
5|103|7501571200101|+|01|5|00000005000|V
5|103|7501571200231|+|01|47|00000047000|V
5|103|7501571200835|+|01|1|00000003500|V
5|103|7501571200934|+|01|3|00000009000|V
5|103|7501573900276|+|01|1|00000009400|V
5|103|7501573900382|+|01|1|00000001700|V
5|103|7501573904687|+|01|1|00000004200|V
5|103|7501573904816|+|01|2|00000016000|V
5|103|7501581100255|+|01|1|00000004350|V
5|103|7501581100279|+|01|2|00000007400|V
5|103|7501672690399|+|01|1|00000004400|V
5|103|7501839113990|+|01|1|00000004200|V
5|103|7501871720613|+|01|2|00000014300|V
5|103|7502001165038|+|01|2|00000003000|V
5|103|7502004530680|+|01|2|00000007000|V
5|103|7502004530758|+|01|2|00000000700|V
5|103|7502004530819|+|01|6|00000004500|V
5|103|7502004532011|+|01|1|00000001700|V
5|103|7502211783275|+|01|1|00000003750|V
5|103|7502216792197|+|01|1|00000007500|V
5|103|7502216793415|+|01|5|00000039250|V
5|103|7502216794597|+|01|1|00000002500|V
5|103|7502216801523|+|01|2|00000012800|V
5|103|7502240450070|+|01|1|00000006900|V
5|103|7502256330052|+|01|2|00000001300|V
5|103|7502256330069|+|01|1|00000001000|V
5|103|7502264950105|+|01|1|00000038600|V
5|103|7503000998085|+|01|1|00000005100|V
5|103|7503001007250|+|01|1|00000011900|V
5|103|7503002772881|+|01|1|00000004500|V
5|103|7503004050062|+|01|3|00000002250|V
5|103|7503004908684|+|01|1|00000001500|V
5|103|7503004908714|+|01|1|00000001900|V
5|103|7503013570049|+|01|2|00000010000|V
5|103|7503181043161|+|01|1|00000005000|V
5|103|7506272400812|+|01|2|00000005000|V
5|103|7506272401451|+|01|1|00000000750|V
5|103|7506295337454|+|01|1|00000017550|V
5|103|7506322300000|+|01|1|00000001750|V
5|103|7509546000343|+|01|1|00000002250|V
5|103|7509546000985|+|01|2|00000003200|V
5|103|7590002012475|+|01|1|00000011450|V
5|103|7702003469282|+|01|10|00000012000|V
5|103|7702003469565|+|01|1|00000003200|V
5|103|7702018294770|+|01|1|00000005700|V
5|103|7702018992195|+|01|2|00000009400|V
5|103|7730979095372|+|01|1|00000008250|V
5|103|7891010020927|+|01|1|00000006200|V
5|103|7896009400148|+|01|1|00000010950|V
5|103|7896009490651|+|01|2|00000021900|V
5|105|664|+|01|27|00000016200|V
5|105|10017|+|01|2|00000001400|V
5|105|10096|+|01|3|00000003600|V
5|105|75000950|+|01|2|00000002200|V
5|105|75001865|+|01|1|00000002350|V
5|105|75001872|+|01|1|00000001400|V
5|105|75009328|+|01|1|00000003350|V
5|105|75010690|+|01|1|00000001200|V
5|105|75016845|+|01|7|00000009800|V
5|105|75017071|+|01|3|00000002700|V
5|105|8400000026|+|01|1|00000023000|V
5|105|8400000774|+|01|1|00000011900|V
5|105|20800753067|+|01|4|00000018800|V
5|105|20800755719|+|01|1|00000006400|V
5|105|20800790253|+|01|1|00000016950|V
5|105|36600963247|+|01|2|00000007300|V
5|105|37000394969|+|01|10|00000040000|V
5|105|41388284316|+|01|2|00000029200|V
5|105|73796612221|+|01|1|00000055300|V
5|105|99176369141|+|01|8|00000014400|V
5|105|300090055097|+|01|1|00000045650|V
5|105|300090775018|+|01|1|00000025850|V
5|105|310119033227|+|01|1|00000008900|V
5|105|310119033340|+|01|1|00000015850|V
5|105|310119034347|+|01|1|00000005800|V
5|105|354312225027|+|01|1|00000003900|V
5|105|354312225133|+|01|1|00000003200|V
5|105|354312225140|+|01|5|00000009750|V
5|105|354312625018|+|01|2|00000009000|V
5|105|650240002465|+|01|1|00000013990|V
5|105|650240005398|+|01|1|00000007450|V
5|105|650240006623|+|01|3|00000014400|V
5|105|650240006647|+|01|1|00000006490|V
5|105|650240007408|+|01|1|00000004940|V
5|105|650240010453|+|01|1|00000004990|V
5|105|650240010712|+|01|1|00000005700|V
5|105|650240011153|+|01|2|00000017500|V
5|105|650240011177|+|01|2|00000017800|V
5|105|650240014147|+|01|1|00000003050|V
5|105|650240015366|+|01|1|00000003990|V
5|105|650240021138|+|01|10|00000039000|V
5|105|650240029028|+|01|1|00000007990|V
5|105|656599041216|+|01|1|00000005500|V
5|105|670079000807|+|01|1|00000006250|V
5|105|714706100109|+|01|1|00000009000|V
5|105|714706100604|+|01|1|00000002150|V
5|105|714706901607|+|01|1|00000002150|V
5|105|729513102857|+|01|15|00000029250|V
5|105|729513103984|+|01|2|00000002500|V
5|105|729513103991|+|01|2|00000004800|V
5|105|729513107753|+|01|1|00000001700|V
5|105|729513130027|+|01|4|00000003800|V
5|105|729513130041|+|01|1|00000001350|V
5|105|729513133059|+|01|1|00000009000|V
5|105|729513137033|+|01|1|00000001250|V
5|105|736085132069|+|01|2|00000010600|V
5|105|736085278507|+|01|5|00000025250|V
5|105|736085405422|+|01|1|00000007700|V
5|105|736085405668|+|01|1|00000040050|V
5|105|785118752866|+|01|1|00000003000|V
5|105|785118753771|+|01|1|00000006650|V
5|105|785120754841|+|01|2|00000020200|V
5|105|3499320001342|+|01|1|00000029750|V
5|105|4005808802814|+|01|1|00000002450|V
5|105|4005808829675|+|01|2|00000009700|V
5|105|4005808837472|+|01|3|00000008700|V
5|105|7501001147563|+|01|1|00000001900|V
5|105|7501001147594|+|01|1|00000001900|V
5|105|7501001147600|+|01|1|00000001900|V
5|105|7501001157296|+|01|10|00000018500|V
5|105|7501001164003|+|01|1|00000003800|V
5|105|7501001168889|+|01|1|00000008100|V
5|105|7501001170288|+|01|1|00000003150|V
5|105|7501001248062|+|01|3|00000011250|V
5|105|7501001353377|+|01|4|00000026400|V
5|105|7501006720556|+|01|1|00000001350|V
5|105|7501006720594|+|01|1|00000001350|V
5|105|7501008409503|+|01|1|00000011350|V
5|105|7501008409541|+|01|1|00000004900|V
5|105|7501008427347|+|01|5|00000027250|V
5|105|7501008433676|+|01|2|00000007400|V
5|105|7501008443033|+|01|5|00000013000|V
5|105|7501008453780|+|01|1|00000009300|V
5|105|7501008485316|+|01|1|00000002600|V
5|105|7501008485408|+|01|1|00000002950|V
5|105|7501008491966|+|01|8|00000023600|V
5|105|7501008497340|+|01|2|00000034800|V
5|105|7501008497562|+|01|1|00000018892|V
5|105|7501009222743|+|01|10|00000039500|V
5|105|7501009225003|+|01|4|00000019600|V
5|105|7501009225065|+|01|1|00000007650|V
5|105|7501022101360|+|01|1|00000009850|V
5|105|7501022103111|+|01|1|00000002450|V
5|105|7501022105191|+|01|2|00000002400|V
5|105|7501022105207|+|01|1|00000001600|V
5|105|7501033920127|+|01|3|00000007500|V
5|105|7501033956638|+|01|1|00000002350|V
5|105|7501034630070|+|01|1|00000011350|V
5|105|7501034635044|+|01|1|00000013200|V
5|105|7501034650535|+|01|1|00000019250|V
5|105|7501034650580|+|01|1|00000008750|V
5|105|7501035908239|+|01|1|00000001450|V
5|105|7501035908727|+|01|1|00000003400|V
5|105|7501035911369|+|01|4|00000017200|V
5|105|7501035911567|+|01|12|00000018000|V
5|105|7501035915121|+|01|1|00000001950|V
5|105|7501035916265|+|01|3|00000014400|V
5|105|7501037908572|+|01|1|00000023250|V
5|105|7501037950526|+|01|1|00000055600|V
5|105|7501044205404|+|01|1|00000001750|V
5|105|7501048332977|+|01|2|00000001500|V
5|105|7501048333059|+|01|2|00000002200|V
5|105|7501048333202|+|01|2|00000004200|V
5|105|7501048620807|+|01|3|00000003000|V
5|105|7501050610018|+|01|1|00000017500|V
5|105|7501050611671|+|01|1|00000025750|V
5|105|7501050613460|+|01|2|00000011900|V
5|105|7501050614597|+|01|1|00000008850|V
5|105|7501050623766|+|01|1|00000006850|V
5|105|7501050624015|+|01|2|00000007800|V
5|105|7501050624558|+|01|1|00000005700|V
5|105|7501050624640|+|01|1|00000007350|V
5|105|7501050625395|+|01|3|00000008100|V
5|105|7501050630023|+|01|1|00000007800|V
5|105|7501052719337|+|01|1|00000003150|V
5|105|7501054500322|+|01|1|00000005350|V
5|105|7501054503095|+|01|1|00000003650|V
5|105|7501057005848|+|01|1|00000009750|V
5|105|7501065045225|+|01|2|00000007300|V
5|105|7501065053121|+|01|1|00000007100|V
5|105|7501065054128|+|01|1|00000004600|V
5|105|7501065628121|+|01|1|00000001000|V
5|105|7501065628145|+|01|9|00000013500|V
5|105|7501070600556|+|01|1|00000008200|V
5|105|7501070600730|+|01|1|00000007700|V
5|105|7501070612368|+|01|3|00000042150|V
5|105|7501070635664|+|01|1|00000020000|V
5|105|7501072300164|+|01|1|00000005900|V
5|105|7501072300171|+|01|1|00000008150|V
5|105|7501072300225|+|01|1|00000010050|V
5|105|7501072310378|+|01|1|00000007200|V
5|105|7501072340092|+|01|1|00000011550|V
5|105|7501072629029|+|01|1|00000000800|V
5|105|7501073025622|+|01|1|00000000850|V
5|105|7501075710113|+|01|1|00000002850|V
5|105|7501075710724|+|01|1|00000002500|V
5|105|7501075711332|+|01|2|00000008000|V
5|105|7501075713800|+|01|1|00000003500|V
5|105|7501075714173|+|01|1|00000001900|V
5|105|7501075717020|+|01|1|00000003750|V
5|105|7501075717075|+|01|1|00000008750|V
5|105|7501075717402|+|01|2|00000003800|V
5|105|7501080912052|+|01|1|00000006600|V
5|105|7501080920842|+|01|2|00000022000|V
5|105|7501080950139|+|01|2|00000009600|V
5|105|7501080952126|+|01|1|00000005150|V
5|105|7501080952133|+|01|1|00000005150|V
5|105|7501082212143|+|01|3|00000101700|V
5|105|7501086472017|+|01|1|00000002400|V
5|105|7501086472048|+|01|3|00000007200|V
5|105|7501086494262|+|01|1|00000002700|V
5|105|7501086494286|+|01|1|00000002700|V
5|105|7501088505355|+|01|1|00000005400|V
